
Starting Morgan fingerprint experiment...
max of weights 11.249189972502592

max of weights 11.17436493766856

max of weights 11.19633574051857

max of weights 11.370577909777364

max of weights 11.410028640394897

max of weights 11.427377321391493

max of weights 11.677892827109044

max of weights 11.806594224117354

max of weights 11.779412584106696

max of weights 11.771684109463521

max of weights 11.65192838668065

max of weights 11.607248431357526

max of weights 11.650747132202532

max of weights 11.728818727829138

max of weights 11.625547983788515

max of weights 11.67553895144961

max of weights 11.887984628839618

max of weights 12.003426999153795

max of weights 11.95342130346168

max of weights 11.813239081765333

max of weights 11.683686522534526

max of weights 11.598533516431537

max of weights 11.653432768235453

max of weights 11.677465971353396

max of weights 11.669076125149157

max of weights 11.868124594755336

max of weights 12.055349717500308

max of weights 12.091789539879663

max of weights 11.977415422582448

max of weights 11.813854194400047

max of weights 11.711525782095102

max of weights 11.678593142473696

max of weights 11.683002498870351

max of weights 11.59857717181801

max of weights 11.549156735307818

max of weights 11.736062324006964

max of weights 11.866343601193403

max of weights 11.816370775370174

max of weights 11.678777409737807

max of weights 11.54598428558661

max of weights 11.469532636726136

max of weights 11.49019021378423

max of weights 11.559935401492865

max of weights 11.492876512436936

max of weights 11.483079505159086

max of weights 11.591307976921597

max of weights 11.60127082888624

max of weights 11.480196803116963

max of weights 11.331836801911448

max of weights 11.223371791959371

max of weights 11.207660820288982

max of weights 11.24148547090163

max of weights 11.2458597936859

max of weights 11.186800724492167

max of weights 11.27244101370635

max of weights 11.39538635535853

max of weights 11.45388106742314

max of weights 11.348311046448202

max of weights 11.21836751764649

max of weights 11.147871370394611

max of weights 11.150557304478383

max of weights 11.179017230246682

max of weights 11.127116788087545

max of weights 11.133998934607057

max of weights 11.264539605938845

max of weights 11.331628919957751

max of weights 11.340751515869554

max of weights 11.236740702793444

max of weights 11.123606096931397

max of weights 11.09165735520788

max of weights 11.077159283470454

max of weights 11.075875633866483

max of weights 11.030523459722833

max of weights 11.04407004913206

max of weights 11.286955933154156

max of weights 11.284182365244208

max of weights 11.18315468618541

max of weights 10.978463355021704

max of weights 10.746050130206994

max of weights 10.675150960349171

max of weights 10.67924603697669

max of weights 10.69141892211026

max of weights 10.697461095068043

max of weights 10.78944098426659

max of weights 11.00795076090724

max of weights 11.137774733665577

max of weights 11.072464599221453

max of weights 10.912520964080118

max of weights 10.80229398507566

max of weights 10.714415880778965

max of weights 10.76964987776462

max of weights 10.769885364325933

max of weights 10.719328769149486

max of weights 10.786188416635008

max of weights 10.823819799742589

max of weights 10.742919077675534

max of weights 10.623715655213688

max of weights 10.511937096071165

max of weights 10.404210723133366

max of weights 10.558701457027334

max of weights 10.489870555362513

max of weights 10.56900323042599

max of weights 10.590355506681615

max of weights 10.683228923226771

max of weights 10.634909204093136

max of weights 10.596600993802216

max of weights 10.546957467036869

max of weights 10.516924181605122

max of weights 10.488297989917559

max of weights 10.582717501608046

max of weights 10.508733201356169

max of weights 10.585298166528204

max of weights 10.628244669768282

max of weights 10.756969215192788

Morgan test R2: 0.33323354176265363
Avg test R2: -1.8278865013598988e-05
Neural test R2: 0.8597527498399655
Neural test RMSE: 0.7148043893932327
